num_corre,ano_ocu,dia_ocu,hora_ocu,g_hora,g_hora_5,mes_ocu,dia_sem_ocu,mupio_ocu,depto_ocu,zona_ocu,sexo_per,edad_per,g_edad_80ymas,g_edad_60ymas,edad_quinquenales,estado_con,mayor_menor,tipo_veh,marca_veh,color_veh,modelo_veh,g_modelo_veh,tipo_eve,anio
3912,2017,26,0,1,1,6,1,1802,18,99,1,50,9,9,11,1,1,12,159,2,9999,6,1,2017
3913,2017,26,0,1,1,6,1,1802,18,99,1,999,16,12,18,1,1,5,26,2,2014,5,1,2017
3914,2017,26,16,3,2,6,1,101,1,6,1,64,11,11,13,1,1,1,10,3,2005,4,1,2017
3915,2017,26,16,3,2,6,1,101,1,6,1,28,4,4,6,1,1,4,6,5,9999,6,1,2017
3916,2017,26,10,2,1,6,1,401,4,99,1,15,2,2,4,1,2,2,27,5,2005,4,1,2017
3917,2017,26,10,2,1,6,1,401,4,99,9,999,16,12,18,9,1,12,30,7,1994,3,1,2017
3918,2017,26,10,2,1,6,1,401,4,99,9,999,16,12,18,9,1,4,77,3,9999,6,1,2017
3919,2017,26,10,2,1,6,1,401,4,99,9,999,16,12,18,9,1,4,67,1,2014,5,1,2017
3920,2017,26,10,2,1,6,1,101,1,7,9,999,16,12,18,9,1,99,999,99,9999,6,1,2017
3921,2017,26,10,2,1,6,1,101,1,7,1,16,2,2,4,9,2,4,999,99,9999,6,1,2017
3922,2017,26,17,3,2,6,1,501,5,99,1,48,8,8,10,1,1,2,52,2,2001,4,1,2017
3923,2017,26,17,3,2,6,1,501,5,99,1,24,3,3,5,1,1,4,6,5,9999,6,1,2017
3924,2017,26,20,4,3,6,1,1103,11,99,1,48,8,8,10,2,1,3,27,4,9999,6,1,2017
3925,2017,26,20,4,3,6,1,1103,11,99,1,30,5,5,7,1,1,3,69,3,1985,2,1,2017
3926,2017,26,18,4,3,6,1,1301,13,99,1,999,16,12,18,1,1,4,27,99,9999,6,4,2017
3927,2017,26,20,4,3,6,1,111,1,99,1,42,7,7,9,2,1,1,69,6,9999,6,1,2017
3928,2017,26,20,4,3,6,1,111,1,99,1,30,5,5,7,1,1,4,77,5,9999,6,1,2017
3929,2017,26,18,4,3,6,1,110,1,99,1,22,3,3,5,1,1,4,999,99,9999,6,4,2017
3930,2017,27,7,2,1,6,2,101,1,10,1,35,6,6,8,9,1,4,67,3,9999,6,4,2017
3931,2017,27,7,2,1,6,2,101,1,14,1,22,3,3,5,9,1,4,999,5,9999,6,2,2017
3932,2017,27,0,1,1,6,2,101,1,21,1,30,5,5,7,1,1,1,48,4,2002,4,1,2017
3933,2017,27,0,1,1,6,2,101,1,21,1,28,4,4,6,1,1,4,6,1,2016,5,1,2017
3934,2017,27,1,1,1,6,2,109,1,99,2,36,6,6,8,9,1,1,28,4,9999,6,2,2017
3935,2017,27,15,3,2,6,2,113,1,99,1,33,5,5,7,9,1,11,52,2,9999,6,1,2017
3936,2017,27,15,3,2,6,2,113,1,99,1,35,6,6,8,9,1,4,3,2,9999,6,1,2017
3937,2017,27,22,4,3,6,2,117,1,99,1,36,6,6,8,2,1,12,28,2,2013,5,1,2017
3938,2017,27,22,4,3,6,2,117,1,99,9,999,16,12,18,9,9,2,27,99,9999,6,1,2017
3939,2017,27,18,4,3,6,2,2201,22,99,1,25,4,4,6,1,1,1,48,4,2007,4,1,2017
3940,2017,27,18,4,3,6,2,2201,22,99,1,23,3,3,5,1,1,4,5,2,9999,6,1,2017
3941,2017,27,6,2,1,6,2,601,6,99,1,27,4,4,6,9,1,4,64,5,9999,6,4,2017
3942,2017,27,22,4,3,6,2,1102,11,99,1,33,5,5,7,1,1,4,27,99,9999,6,1,2017
3943,2017,27,22,4,3,6,2,1102,11,99,1,45,8,8,10,1,1,3,69,2,1983,2,1,2017
3944,2017,27,3,1,1,6,2,1801,18,99,1,26,4,4,6,9,1,1,999,99,9999,6,1,2017
3945,2017,27,3,1,1,6,2,1801,18,99,1,30,5,5,7,9,1,4,5,99,9999,6,1,2017
3946,2017,28,17,3,2,6,3,101,1,1,2,50,9,9,11,1,1,2,27,4,2006,4,1,2017
3947,2017,28,17,3,2,6,3,101,1,1,1,37,6,6,8,1,1,2,27,4,2017,5,1,2017
3948,2017,28,17,3,2,6,3,101,1,6,1,57,10,10,12,9,1,3,56,5,9999,6,1,2017
3949,2017,28,17,3,2,6,3,101,1,6,1,21,3,3,5,9,1,4,67,5,9999,6,1,2017
3950,2017,28,1,1,1,6,3,101,1,12,1,28,4,4,6,9,1,4,67,5,9999,6,1,2017
3951,2017,28,21,4,3,6,3,101,1,12,1,20,3,3,5,9,1,2,69,2,2017,5,1,2017
3952,2017,28,6,2,1,6,3,109,1,99,9,999,16,12,18,9,1,99,999,99,9999,6,1,2017
3953,2017,28,6,2,1,6,3,109,1,99,1,20,3,3,5,1,1,4,6,3,9999,6,1,2017
3954,2017,28,3,1,1,6,3,2207,22,99,9,999,16,12,18,9,1,99,999,99,9999,6,1,2017
3955,2017,28,3,1,1,6,3,2207,22,99,1,40,7,7,9,1,1,14,6,1,9999,6,1,2017
3956,2017,28,14,3,2,6,3,2217,22,99,1,33,5,5,7,1,1,1,27,4,2006,4,1,2017
3957,2017,28,14,3,2,6,3,2217,22,99,1,29,4,4,6,1,1,1,69,6,2003,4,1,2017
3958,2017,28,19,4,3,6,3,1601,16,99,1,30,5,5,7,1,1,3,69,3,9999,6,4,2017
3959,2017,29,23,4,3,6,4,101,1,1,1,22,3,3,5,1,1,1,69,4,2002,4,1,2017
3960,2017,29,23,4,3,6,4,101,1,1,1,32,5,5,7,1,1,4,20,1,9999,6,1,2017
3961,2017,29,18,4,3,6,4,1901,19,99,1,42,7,7,9,2,1,4,32,5,9999,6,1,2017
3962,2017,29,18,4,3,6,4,1901,19,99,1,32,5,5,7,2,1,4,35,1,9999,6,1,2017
3963,2017,29,16,3,2,6,4,1219,12,99,1,28,4,4,6,1,1,12,30,2,9999,6,4,2017
3964,2017,29,11,2,1,6,4,1503,15,99,1,999,16,12,18,9,1,1,999,99,9999,6,1,2017
3965,2017,29,22,4,3,6,4,1712,17,99,1,999,16,12,18,9,1,1,52,9,9999,6,1,2017
3966,2017,29,22,4,3,6,4,1712,17,99,1,999,16,12,18,9,1,1,48,4,9999,6,1,2017
3967,2017,30,17,3,2,6,5,101,1,8,1,19,2,2,4,9,1,1,27,9,1989,2,1,2017
3968,2017,30,17,3,2,6,5,101,1,8,1,21,3,3,5,9,1,4,6,5,2016,5,1,2017
3969,2017,30,7,2,1,6,5,107,1,99,1,24,3,3,5,9,1,1,10,1,9999,6,2,2017
3970,2017,30,14,3,2,6,5,108,1,99,1,34,5,5,7,9,1,4,67,2,9999,6,2,2017
3971,2017,30,19,4,3,6,5,106,1,99,1,26,4,4,6,9,1,4,6,1,9999,6,1,2017
3972,2017,30,19,4,3,6,5,106,1,99,1,22,3,3,5,9,1,4,6,5,9999,6,1,2017
3973,2017,30,12,3,2,6,5,109,1,99,1,999,16,12,18,9,1,12,30,1,9999,6,4,2017
3974,2017,30,6,2,1,6,5,109,1,99,1,24,3,3,5,2,1,2,10,99,1994,3,1,2017
3975,2017,30,6,2,1,6,5,109,1,99,1,29,4,4,6,9,1,4,6,5,2012,5,1,2017
3976,2017,30,7,2,1,6,5,109,1,99,1,28,4,4,6,2,1,1,999,6,9999,6,1,2017
3977,2017,30,7,2,1,6,5,109,1,99,1,999,16,12,18,2,1,4,67,3,9999,6,1,2017
3978,2017,30,22,4,3,6,5,109,1,99,1,35,6,6,8,9,1,1,999,2,9999,6,1,2017
3979,2017,30,22,4,3,6,5,109,1,99,1,999,16,12,18,9,1,4,67,5,2004,4,1,2017
3980,2017,30,22,4,3,6,5,109,1,99,1,51,9,9,11,9,1,1,999,99,9999,6,2,2017
3981,2017,30,18,4,3,6,5,117,1,99,1,19,2,2,4,9,1,1,27,5,9999,6,3,2017
3982,2017,30,19,4,3,6,5,2201,22,99,1,22,3,3,5,9,1,1,69,99,9999,6,1,2017
3983,2017,30,19,4,3,6,5,2201,22,99,1,23,3,3,5,9,1,4,27,1,9999,6,1,2017
3984,2017,30,18,4,3,6,5,2001,20,99,1,27,4,4,6,2,1,4,67,4,9999,6,2,2017
3985,2017,30,10,2,1,6,5,511,5,99,1,999,16,12,18,2,1,1,56,5,9999,6,1,2017
3986,2017,30,10,2,1,6,5,511,5,99,1,25,4,4,6,1,1,4,76,1,9999,6,1,2017
3987,2017,30,12,3,2,6,5,509,5,99,1,48,8,8,10,9,1,2,27,4,2005,4,1,2017
3988,2017,30,12,3,2,6,5,509,5,99,1,38,6,6,8,9,1,4,27,5,9999,6,1,2017
3989,2017,30,16,3,2,6,5,609,6,99,1,41,7,7,9,9,1,5,30,7,2000,4,1,2017
3990,2017,30,16,3,2,6,5,609,6,99,1,25,4,4,6,9,1,3,56,1,1998,3,1,2017
3991,2017,30,12,3,2,6,5,1617,16,99,1,52,9,9,11,1,1,5,26,2,1995,3,1,2017
3992,2017,30,12,3,2,6,5,1617,16,99,1,27,4,4,6,9,1,4,999,99,9999,6,1,2017
3993,2017,30,2,1,1,6,5,1613,16,99,1,24,3,3,5,9,1,4,54,1,9999,6,2,2017
3994,2017,30,15,3,2,6,5,1501,15,99,1,25,4,4,6,2,1,4,67,1,2016,5,2,2017
3995,2017,30,5,1,1,6,5,1804,18,99,1,24,3,3,5,9,1,1,48,4,9999,6,4,2017
3996,2017,30,9,2,1,6,5,1703,17,99,1,35,6,6,8,9,1,12,69,2,2014,5,1,2017
3997,2017,30,9,2,1,6,5,1703,17,99,1,33,5,5,7,9,1,4,77,5,2016,5,1,2017
3998,2017,30,16,3,2,6,5,1712,17,99,1,38,6,6,8,9,1,4,76,5,2011,5,2,2017
3999,2017,30,19,4,3,6,5,1703,17,99,1,25,4,4,6,9,1,4,27,4,9999,6,1,2017
4000,2017,30,19,4,3,6,5,1703,17,99,1,27,4,4,6,9,1,4,67,1,9999,6,1,2017
4001,2017,1,21,4,3,6,4,101,1,18,9,999,16,12,18,9,1,1,27,99,9999,6,5,2017
4002,2017,1,19,4,3,6,4,109,1,99,1,26,4,4,6,1,1,4,6,3,2015,5,5,2017
4003,2017,1,19,4,3,6,4,501,5,99,1,30,5,5,7,9,1,4,32,1,9999,6,5,2017
4004,2017,1,0,1,1,6,4,1101,11,99,9,999,16,12,18,9,1,99,999,99,9999,6,5,2017
4005,2017,1,12,3,2,6,4,1610,16,99,1,43,7,7,9,1,1,4,27,1,9999,6,5,2017
4006,2017,2,20,4,3,6,5,601,6,99,1,52,9,9,11,9,1,1,56,4,2015,5,5,2017
4007,2017,3,17,3,2,6,6,901,9,99,1,29,4,4,6,9,1,12,50,2,9999,6,5,2017
4008,2017,3,16,3,2,6,6,1711,17,99,1,65,12,11,14,9,1,2,69,99,9999,6,5,2017
4009,2017,3,23,4,3,6,6,108,1,99,9,999,16,12,18,9,1,99,999,99,9999,6,5,2017
4010,2017,3,19,4,3,6,6,106,1,99,9,999,16,12,18,9,1,99,999,99,9999,6,5,2017
4011,2017,3,18,4,3,6,6,101,1,7,9,999,16,12,18,9,1,99,999,99,9999,6,5,2017
4012,2017,3,18,4,3,6,6,1910,19,99,9,999,16,12,18,9,1,1,999,99,9999,6,5,2017
4013,2017,3,19,4,3,6,6,401,4,99,9,999,16,12,18,9,1,5,999,99,9999,6,5,2017
4014,2017,3,15,3,2,6,6,308,3,99,9,999,16,12,18,9,1,99,999,99,9999,6,5,2017
4015,2017,3,3,1,1,6,6,101,1,17,9,999,16,12,18,9,1,99,999,99,9999,6,5,2017
4016,2017,3,20,4,3,6,6,101,1,18,9,999,16,12,18,9,1,4,999,99,9999,6,5,2017
4017,2017,3,20,4,3,6,6,101,1,7,9,999,16,12,18,9,1,1,999,99,9999,6,5,2017
4018,2017,3,2,1,1,6,6,111,1,99,9,999,16,12,18,9,1,99,999,99,9999,6,5,2017
4019,2017,3,19,4,3,6,6,201,2,99,9,999,16,12,18,9,1,99,999,99,9999,6,5,2017
4020,2017,3,19,4,3,6,6,207,2,99,9,999,16,12,18,9,1,99,999,99,9999,6,5,2017
4021,2017,4,5,1,1,6,7,501,5,99,9,999,16,12,18,9,1,3,999,99,9999,6,5,2017
4022,2017,4,23,4,3,6,7,502,5,99,9,999,16,12,18,9,1,99,999,99,9999,6,5,2017
4023,2017,4,8,2,1,6,7,1013,10,99,1,40,7,7,9,9,1,3,52,2,1999,3,5,2017
4024,2017,4,20,4,3,6,7,1404,14,99,1,47,8,8,10,9,1,3,999,2,9999,6,5,2017
4025,2017,4,0,1,1,6,7,401,4,99,9,999,16,12,18,9,1,99,999,99,9999,6,5,2017
4026,2017,5,23,4,3,6,1,101,1,1,9,999,16,12,18,9,1,9,999,3,9999,6,5,2017
4027,2017,5,5,1,1,6,1,111,1,99,1,28,4,4,6,1,1,3,69,2,2016,5,5,2017
4028,2017,5,19,4,3,6,1,101,1,19,9,999,16,12,18,9,1,12,999,1,9999,6,5,2017
4029,2017,5,16,3,2,6,1,2005,20,99,9,999,16,12,18,9,1,99,999,99,9999,6,5,2017
4030,2017,5,7,2,1,6,1,1104,11,99,9,999,16,12,18,9,1,99,999,99,9999,6,5,2017
4031,2017,5,18,4,3,6,1,202,2,99,1,17,2,2,4,9,2,4,67,4,9999,6,5,2017
4032,2017,6,21,4,3,6,2,109,1,99,1,45,8,8,10,9,1,3,69,8,9999,6,5,2017
4033,2017,6,14,3,2,6,2,109,1,99,1,33,5,5,7,9,1,5,17,2,9999,6,5,2017
4034,2017,6,5,1,1,6,2,109,1,99,9,999,16,12,18,9,1,12,999,99,9999,6,5,2017
4035,2017,6,1,1,1,6,2,117,1,99,2,53,9,9,11,9,1,3,17,10,9999,6,5,2017
4036,2017,6,11,2,1,6,2,901,9,99,9,999,16,12,18,9,1,99,999,99,9999,6,5,2017
4037,2017,6,19,4,3,6,2,1615,16,99,1,21,3,3,5,9,1,4,67,99,9999,6,5,2017
4038,2017,6,11,2,1,6,2,208,2,99,1,40,7,7,9,9,1,3,69,4,9999,6,5,2017
4039,2017,6,19,4,3,6,2,1801,18,99,9,999,16,12,18,9,1,99,999,99,9999,6,5,2017
4040,2017,6,18,4,3,6,2,706,7,99,1,30,5,5,7,9,1,3,69,3,9999,6,5,2017
4041,2017,7,12,3,2,6,3,1008,10,99,1,15,2,2,4,9,2,4,67,5,9999,6,5,2017
4042,2017,7,13,3,2,6,3,401,4,99,1,25,4,4,6,9,1,4,999,99,9999,6,5,2017
4043,2017,8,13,3,2,6,4,117,1,99,1,60,11,11,13,9,1,2,52,2,2011,5,5,2017
4044,2017,8,13,3,2,6,4,501,5,99,1,46,8,8,10,9,1,6,30,4,9999,6,5,2017
4045,2017,8,20,4,3,6,4,1712,17,99,1,999,16,12,18,9,1,99,999,99,9999,6,5,2017
4046,2017,8,11,2,1,6,4,713,7,99,1,37,6,6,8,9,1,5,26,2,9999,6,5,2017
4047,2017,9,11,2,1,6,5,101,1,9,1,21,3,3,5,9,1,3,69,1,1991,3,5,2017
4048,2017,9,21,4,3,6,5,101,1,2,9,999,16,12,18,9,1,99,999,99,9999,6,5,2017
4049,2017,9,17,3,2,6,5,110,1,99,1,24,3,3,5,2,1,1,69,99,9999,6,5,2017
4050,2017,10,17,3,2,6,6,109,1,99,1,14,1,1,3,1,2,4,32,5,2017,5,5,2017
4051,2017,10,11,2,1,6,6,109,1,99,9,999,16,12,18,9,1,99,999,99,9999,6,5,2017
4052,2017,10,20,4,3,6,6,111,1,99,9,999,16,12,18,9,1,4,999,99,9999,6,5,2017
4053,2017,10,18,4,3,6,6,1905,19,99,1,40,7,7,9,9,1,3,69,3,1987,2,5,2017
4054,2017,10,12,3,2,6,6,1013,10,99,9,999,16,12,18,9,1,3,69,3,1987,2,5,2017
4055,2017,10,7,2,1,6,6,802,8,99,9,999,16,12,18,9,1,12,30,8,1996,3,5,2017
4056,2017,10,23,4,3,6,6,1602,16,99,9,999,16,12,18,9,1,99,999,99,9999,6,5,2017
4057,2017,10,23,4,3,6,6,701,7,99,9,999,16,12,18,9,1,99,999,99,9999,6,5,2017
4058,2017,10,21,4,3,6,6,410,4,99,9,999,16,12,18,9,1,99,999,99,9999,6,5,2017
4059,2017,11,19,4,3,6,7,101,1,18,9,999,16,12,18,9,1,99,999,99,9999,6,5,2017
4060,2017,11,1,1,1,6,7,109,1,99,9,999,16,12,18,9,1,99,999,99,9999,6,5,2017
4061,2017,11,13,3,2,6,7,613,6,99,1,20,3,3,5,1,1,4,1,5,9999,6,5,2017
4062,2017,11,20,4,3,6,7,1019,10,99,1,32,5,5,7,9,1,1,999,4,2003,4,5,2017
4063,2017,12,7,2,1,6,1,101,1,5,1,66,12,11,14,9,1,1,69,10,1999,3,5,2017
4064,2017,12,8,2,1,6,1,101,1,12,9,999,16,12,18,9,1,1,27,5,9999,6,5,2017
4065,2017,12,7,2,1,6,1,117,1,99,1,25,4,4,6,9,1,4,45,5,2014,5,5,2017
4066,2017,12,14,3,2,6,1,920,9,99,1,30,5,5,7,1,1,4,67,1,2015,5,5,2017
4067,2017,12,17,3,2,6,1,701,7,99,1,29,4,4,6,9,1,3,69,4,1989,2,5,2017
4068,2017,13,10,2,1,6,2,101,1,1,2,23,3,3,5,9,1,1,69,5,1999,3,5,2017
4069,2017,13,23,4,3,6,2,501,5,99,1,35,6,6,8,1,1,7,999,17,9999,6,5,2017
4070,2017,13,16,3,2,6,2,1508,15,99,9,999,16,12,18,9,1,1,999,4,9999,6,5,2017
4071,2017,14,23,4,3,6,3,101,1,2,1,20,3,3,5,1,1,4,54,4,2017,5,5,2017
4072,2017,14,20,4,3,6,3,1217,12,99,1,19,2,2,4,1,1,4,999,4,9999,6,5,2017
4073,2017,14,20,4,3,6,3,1202,12,99,1,66,12,11,14,2,1,2,28,4,9999,6,5,2017
4074,2017,14,21,4,3,6,3,406,4,99,9,999,16,12,18,9,1,99,999,99,9999,6,5,2017
4075,2017,15,17,3,2,6,4,914,9,99,1,36,6,6,8,9,1,5,31,2,9999,6,5,2017
4076,2017,15,3,1,1,6,4,1406,14,99,9,999,16,12,18,9,1,99,999,99,9999,6,5,2017
4077,2017,15,22,4,3,6,4,406,4,99,1,36,6,6,8,9,1,4,67,3,9999,6,5,2017
4078,2017,16,15,3,2,6,5,101,1,3,2,38,6,6,8,9,1,2,28,11,2006,4,5,2017
4079,2017,16,20,4,3,6,5,101,1,5,9,999,16,12,18,9,1,99,999,99,9999,6,5,2017
4080,2017,16,17,3,2,6,5,101,1,12,9,999,16,12,18,9,1,4,999,99,9999,6,5,2017
4081,2017,16,2,1,1,6,5,109,1,99,1,38,6,6,8,9,1,6,19,2,2000,4,5,2017
4082,2017,16,14,3,2,6,5,2101,21,99,1,29,4,4,6,9,1,5,26,2,2003,4,5,2017
4083,2017,16,23,4,3,6,5,511,5,99,9,999,16,12,18,9,1,99,999,99,9999,6,5,2017
4084,2017,16,10,2,1,6,5,1405,14,99,1,49,8,8,10,1,1,5,26,2,9999,6,5,2017
4085,2017,16,11,2,1,6,5,409,4,99,1,40,7,7,9,9,1,12,17,6,1983,2,5,2017
4086,2017,18,23,4,3,6,7,101,1,1,9,999,16,12,18,9,1,99,999,99,9999,6,5,2017
4087,2017,18,3,1,1,6,7,101,1,5,1,33,5,5,7,1,1,1,4,1,2014,5,5,2017
4088,2017,18,21,4,3,6,7,106,1,99,1,22,3,3,5,1,1,2,28,99,9999,6,5,2017
4089,2017,18,20,4,3,6,7,117,1,99,9,999,16,12,18,9,1,1,41,99,9999,6,5,2017
4090,2017,18,6,2,1,6,7,506,5,99,9,999,16,12,18,9,1,99,999,99,9999,6,5,2017
4091,2017,18,17,3,2,6,7,1601,16,99,1,42,7,7,9,2,1,4,6,5,9999,6,5,2017
4092,2017,18,9,2,1,6,7,401,4,99,9,999,16,12,18,9,1,99,999,99,9999,6,5,2017
4093,2017,19,0,1,1,6,1,106,1,99,1,22,3,3,5,2,1,2,28,99,9999,6,5,2017
4094,2017,19,13,3,2,6,1,117,1,99,2,41,7,7,9,1,1,1,69,4,9999,6,5,2017
4095,2017,19,23,4,3,6,1,511,5,99,9,999,16,12,18,9,1,1,999,99,9999,6,5,2017
4096,2017,19,14,3,2,6,1,513,5,99,9,999,16,12,18,9,1,3,130,1,9999,6,5,2017
4097,2017,19,19,4,3,6,1,1801,18,99,9,999,16,12,18,9,1,14,6,2,9999,6,5,2017
4098,2017,19,19,4,3,6,1,404,4,99,1,23,3,3,5,9,1,14,999,1,9999,6,5,2017
4099,2017,20,22,4,3,6,2,109,1,99,1,24,3,3,5,1,1,4,64,1,2014,5,5,2017
4100,2017,20,23,4,3,6,2,112,1,99,9,999,16,12,18,9,1,99,999,99,9999,6,5,2017
4101,2017,20,10,2,1,6,2,501,5,99,1,18,2,2,4,1,1,4,6,1,2012,5,5,2017
4102,2017,20,10,2,1,6,2,1004,10,99,1,47,8,8,10,1,1,6,19,3,1997,3,5,2017
4103,2017,20,22,4,3,6,2,1105,11,99,9,999,16,12,18,9,1,99,999,99,9999,6,5,2017
4104,2017,20,12,3,2,6,2,906,9,99,1,999,16,12,18,9,1,3,69,4,1991,3,5,2017
4105,2017,20,22,4,3,6,2,1802,18,99,1,24,3,3,5,1,1,4,76,3,9999,6,5,2017
4106,2017,20,8,2,1,6,2,301,3,99,1,29,4,4,6,1,1,7,30,6,1995,3,5,2017
4107,2017,21,1,1,1,6,3,109,1,99,1,22,3,3,5,9,1,6,999,2,9999,6,5,2017
4108,2017,21,19,4,3,6,3,112,1,99,9,999,16,12,18,9,1,1,999,9,9999,6,5,2017
4109,2017,21,19,4,3,6,3,1712,17,99,1,55,10,10,12,9,1,3,999,99,9999,6,5,2017
4110,2017,22,23,4,3,6,4,106,1,99,2,43,7,7,9,9,1,1,61,4,2014,5,5,2017
4111,2017,22,20,4,3,6,4,101,1,7,9,999,16,12,18,9,1,1,999,99,9999,6,5,2017
4112,2017,22,15,3,2,6,4,1904,19,99,9,999,16,12,18,9,1,4,999,99,9999,6,5,2017
4113,2017,22,19,4,3,6,4,509,5,99,1,25,4,4,6,1,1,4,999,99,9999,6,5,2017
4114,2017,22,5,1,1,6,4,1601,16,99,1,43,7,7,9,9,1,4,999,99,9999,6,5,2017
4115,2017,23,23,4,3,6,5,117,1,99,1,18,2,2,4,9,1,1,48,3,2005,4,5,2017
4116,2017,23,20,4,3,6,5,2010,20,99,9,999,16,12,18,9,1,99,999,99,9999,6,5,2017
4117,2017,23,19,4,3,6,5,1901,19,99,1,42,7,7,9,9,1,4,27,5,9999,6,5,2017
4118,2017,23,23,4,3,6,5,1106,11,99,9,999,16,12,18,9,1,99,999,99,9999,6,5,2017
4119,2017,23,10,2,1,6,5,411,4,99,9,999,16,12,18,9,1,99,999,99,9999,6,5,2017
4120,2017,24,12,3,2,6,6,1222,12,99,1,24,3,3,5,1,1,5,41,2,9999,6,5,2017
4121,2017,24,12,3,2,6,6,2001,20,99,9,999,16,12,18,9,1,99,999,99,9999,6,5,2017
4122,2017,24,17,3,2,6,6,506,5,99,9,999,16,12,18,9,1,99,999,99,9999,6,5,2017
4123,2017,24,3,1,1,6,6,1101,11,99,9,999,16,12,18,9,1,99,999,99,9999,6,5,2017
4124,2017,24,15,3,2,6,6,909,9,99,1,47,8,8,10,9,1,3,69,99,9999,6,5,2017
4125,2017,24,16,3,2,6,6,401,4,99,9,999,16,12,18,9,1,1,999,99,9999,6,5,2017
4126,2017,25,11,2,1,6,7,101,1,11,9,999,16,12,18,9,9,4,999,99,9999,6,5,2017
4127,2017,25,23,4,3,6,7,117,1,99,9,999,16,12,18,9,9,99,999,99,9999,6,5,2017
4128,2017,25,18,4,3,6,7,2202,22,99,9,999,16,12,18,9,9,4,999,99,9999,6,5,2017
4129,2017,25,6,2,1,6,7,1107,11,99,9,999,16,12,18,9,9,1,999,99,9999,6,5,2017
4130,2017,25,14,3,2,6,7,1609,16,99,9,999,16,12,18,9,9,1,999,99,9999,6,5,2017
4131,2017,25,2,1,1,6,7,1615,16,99,1,19,2,2,4,1,1,4,6,3,2015,5,5,2017
4132,2017,25,18,4,3,6,7,1501,15,99,1,33,5,5,7,2,1,4,27,5,9999,6,5,2017
4133,2017,26,10,2,1,6,1,401,4,99,9,999,16,12,18,9,9,1,999,2,9999,6,5,2017
4134,2017,26,18,4,3,6,1,101,1,11,1,42,7,7,9,9,1,1,69,2,9999,6,5,2017
4135,2017,27,19,4,3,6,2,101,1,6,9,999,16,12,18,9,9,99,999,99,9999,6,5,2017
4136,2017,27,6,2,1,6,2,508,5,99,1,20,3,3,5,9,1,4,6,5,2016,5,5,2017
4137,2017,27,19,4,3,6,2,1101,11,99,1,28,4,4,6,1,1,12,17,3,9999,6,5,2017
4138,2017,27,10,2,1,6,2,409,4,99,9,999,16,12,18,9,9,1,999,99,9999,6,5,2017
4139,2017,28,5,1,1,6,3,401,4,99,1,36,6,6,8,9,1,6,999,2,2004,4,5,2017
4140,2017,28,20,4,3,6,3,1416,14,99,9,999,16,12,18,9,9,2,999,2,9999,6,5,2017
4141,2017,29,4,1,1,6,4,101,1,5,1,999,16,12,18,9,1,1,999,99,9999,6,5,2017
4142,2017,29,18,4,3,6,4,301,3,99,1,29,4,4,6,1,1,4,27,99,2017,5,5,2017
4143,2017,30,19,4,3,6,5,1015,10,99,1,19,2,2,4,9,1,4,46,2,9999,6,5,2017
4144,2017,30,15,3,2,6,5,1507,15,99,1,63,11,11,13,9,1,2,27,8,2011,5,5,2017
4145,2017,30,2,1,1,6,5,109,1,99,1,24,3,3,5,2,1,1,10,1,9999,6,5,2017
4146,2017,30,4,1,1,6,5,101,1,7,9,999,16,12,18,9,9,1,999,2,9999,6,5,2017
4147,2017,30,11,2,1,6,5,920,9,99,1,37,6,6,8,9,1,1,69,4,2008,4,5,2017
4148,2017,30,12,3,2,6,5,1305,13,99,9,999,16,12,18,9,9,3,69,6,9999,6,5,2017
4149,2017,1,9,2,1,7,6,101,1,9,2,46,8,8,10,9,1,1,73,4,2016,5,1,2017
4150,2017,1,9,2,1,7,6,101,1,9,1,38,6,6,8,9,1,3,69,4,1987,2,1,2017
4151,2017,1,9,2,1,7,6,101,1,9,1,27,4,4,6,9,1,4,32,5,9999,6,1,2017
4152,2017,1,15,3,2,7,6,101,1,6,1,999,16,12,18,9,1,1,52,5,1995,3,1,2017
4153,2017,1,15,3,2,7,6,101,1,6,1,26,4,4,6,9,1,4,6,1,2017,5,1,2017
4154,2017,1,0,1,1,7,6,101,1,21,1,24,3,3,5,9,1,3,56,5,9999,6,2,2017
4155,2017,1,23,4,3,7,6,117,1,99,1,30,5,5,7,9,1,1,52,6,9999,6,1,2017
4156,2017,1,23,4,3,7,6,117,1,99,2,21,3,3,5,9,1,4,6,5,2016,5,1,2017
4157,2017,1,3,1,1,7,6,117,1,99,1,17,2,2,4,9,2,4,6,5,9999,6,2,2017
4158,2017,1,9,2,1,7,6,117,1,99,1,29,4,4,6,1,1,4,67,1,9999,6,1,2017
4159,2017,1,9,2,1,7,6,117,1,99,1,999,16,12,18,9,1,5,19,2,9999,6,1,2017
4160,2017,1,16,3,2,7,6,117,1,99,1,25,4,4,6,1,1,1,27,1,1995,3,1,2017
4161,2017,1,16,3,2,7,6,117,1,99,1,30,5,5,7,9,1,4,6,1,2007,4,1,2017
4162,2017,1,19,4,3,7,6,113,1,99,2,36,6,6,8,1,1,1,10,2,2004,4,1,2017
4163,2017,1,19,4,3,7,6,113,1,99,1,23,3,3,5,1,1,3,69,4,9999,6,1,2017
4164,2017,1,21,4,3,7,6,117,1,99,1,24,3,3,5,9,1,4,67,3,9999,6,2,2017
4165,2017,1,1,1,1,7,6,2001,20,99,1,33,5,5,7,9,1,2,52,1,9999,6,2,2017
